admin,address
新北市,新北市板橋區和平路161巷26號1樓
新北市,新北市板橋區仁化街1號1樓
新北市,新北市板橋區中山路二段84之2號1樓
新北市,新北市板橋區雙十路2段164號1樓
新北市,新北市板橋區忠孝路20號
新北市,新北市板橋區英士路53號
新北市,新北市板橋區重慶路308巷8號1樓
新北市,新北市板橋區新海路386號1樓
新北市,新北市板橋區漢生東路324號
新北市,新北市板橋區重慶路308巷2號
新北市,新北市板橋區金門街311號
新北市,新北市板橋區四川路2段39號1樓
新北市,新北市板橋區莒光路94號1樓
新北市,新北市板橋區四維路313號1樓
新北市,新北市板橋區中山路二段236號
新北市,新北市板橋區廣和街90號及92號1樓
新北市,新北市板橋區民權路218號1、2樓
新北市,新北市板橋區莒光路30號
新北市,新北市板橋區中山路2段88號1-4樓
新北市,新北市板橋區中山路2段194號1樓
新北市,新北市板橋區龍興街33號
新北市,新北市板橋區文化路二段137號1樓
新北市,新北市板橋區中山路二段225號
新北市,新北市板橋區大仁街27號1樓
新北市,新北市板橋區合宜一路53號
新北市,新北市板橋區陽明街12號1樓
新北市,新北市板橋區四川路1段473號、475號1-3樓
新北市,新北市板橋區館前東路26號3樓-2
新北市,新北市林口區忠孝二路55號1樓
新北市,新北市林口區中山路192號 1、2樓
新北市,新北市林口區麗園一街六巷一號一樓之四
新北市,新北市林口區文化二路一段535號1樓
新北市,新北市林口區文化二路1段525巷6號1、2樓
新北市,新北市金山區民生路59號
新北市,新北市泰山區全興路212號3樓
新北市,新北市泰山區貴子路69號
新北市,新北市泰山區泰林路二段175號
新北市,新北市泰山區明志路2段42號1樓
新北市,新北市泰山區泰林路二段182號
新北市,新北市泰山區明志路二段62號
新北市,新北市烏來區新烏路五段109號
新北市,新北市貢寮區仁愛路128號
新北市,新北市淡水區中山路158號
新北市,新北市淡水區新市一路三段36號1樓
新北市,新北市淡水區新市一路三段105號
新北市,新北市淡水區濱海路143號1樓
新北市,新北市淡水區中山路38號
新北市,新北市淡水區中山路7號
新北市,新北市深坑區深坑街165號
新北市,新北市深坑區北深路3段173號
新北市,新北市新店區北新路一段86號12樓
新北市,新北市新店區建國路289號
新北市,新北市新店區中正路362號、車子路15號
新北市,新北市新店區民權路89號
新北市,新北市新店區安德街26巷3號B棟
新北市,新北市新店區安康路二段323號
新北市,新北市新店區中正路158號一樓
新北市,新北市新店區安康路三段21號
新北市,新北市新店區溪園路379、383號1樓
新北市,新北市新店區玫瑰
新北市,新北市新店區北新路1段21號1樓
新北市,新北市新店區寶橋路52號1樓之二
新北市,新北市中華路一段2號
新北市,新北市新莊區思源路127號
新北市,新北市新莊區新樹路176號
新北市,新北市新莊區幸福路670巷2弄23號1至5樓
新北市,新北市新莊區民安路141號
新北市,新北市新莊區民安西路21號
新北市,新北市新莊區幸福路529號
新北市,新北市新莊區中和街149號
新北市,新北市新莊區中平路373號
新北市,新北市新莊區中港路321號
新北市,新北市新莊區幸福路729號
新北市,新北市新莊區幸福路777號1樓
新北市,新北市新莊幸福路521号
新北市,新北市新莊區民安西路195-1號
新北市,新北市新莊區幸福路670巷2弄21號1樓
新北市,新北市新莊區新泰路57號
新北市,新北市新莊區中港一街52號1樓
新北市,新北市新莊區昌明街80號1樓
新北市,新北市新莊區中平路29號1樓、31號2樓．33號2樓
新北市,新北市新莊區自信街51號
新北市,新北市新莊區福壽街134號
新北市,新北市新莊區幸福路533號1樓
新北市,新北市新莊區西盛街180號1樓
新北市,新北市新莊區中正路510號醫學大樓一樓新(新莊區三泰路66號正對面)
新北市,新北市瑞芳區明燈路3段1號
新北市,新北市瑞芳區一坑路71-2號
新北市,新北市瑞芳區明燈路3段36號
新北市,新北市瑞芳區明燈路三段79號
新北市,新北市萬里區瑪鋉路157號
新北市,新北市萬里區瑪鍊路98－1號
新北市,新北市新莊區西盛街317號1樓
新北市,新北市新莊區中正路794號
新北市,新北市新莊區幸福路69號
新北市,新北市樹林區樹新路40-7號1樓
新北市,新北市樹林區文化街9號
新北市,新北市樹林區文化街45號1樓
新北市,新北市樹林區千歲街47號
新北市,新北市樹林區博愛街178號1.2樓
新北市,新北市雙溪區新基南街18號
新北市,新北市蘆洲區中央路58號
新北市,新北市蘆洲區民族路127號
新北市,新北市蘆洲區中山一路241號
新北市,新北市蘆洲區中華街63號1樓
新北市,新北市蘆洲區中正路13號1樓
新北市,新北市蘆洲區中正路85號
新北市,新北市蘆洲區民族路53號
新北市,新北市蘆洲區長榮路43-1號
新北市,新北市蘆洲區長榮路175號1樓
新北市,新北市蘆洲區中正路9號1樓
新北市,新北市蘆洲區復興路67號
新北市,新北市蘆洲區重陽街82號
新北市,新北市蘆洲區長安街30號1樓
新北市,新北市蘆洲區長安街205號
新北市,新北市鶯歌區文化路389號
宜蘭縣,宜蘭市健康路二段2-2號
宜蘭縣,宜蘭市校舍路169號
宜蘭縣,宜蘭市中山路二段260號
宜蘭縣,宜蘭市林森路1號
宜蘭縣,宜蘭市舊城東路3-1號
宜蘭縣,宜蘭市神農路一段87號
宜蘭縣,宜蘭市神農路一段97號
宜蘭縣,宜蘭市中山路三段358號
宜蘭縣,宜蘭市中山路三段29號
宜蘭縣,宜蘭市中山路二段61號1樓
宜蘭縣,宜蘭市光復路39號
宜蘭縣,宜蘭市民族路290號
宜蘭縣,宜蘭市中山路三段188號
宜蘭縣,宜蘭市進士路44-60號
宜蘭縣,宜蘭市中山路五段29號
宜蘭縣,宜蘭市中山路三段233號
宜蘭縣,宜蘭市中山路三段86號
宜蘭縣,宜蘭市中山路三段42-1號
宜蘭縣,羅東鎮民生路79號
宜蘭縣,羅東鎮中正南路160號
宜蘭縣,羅東鎮南昌街83號
宜蘭縣,羅東鎮倉前路53號
宜蘭縣,羅東鎮忠孝路91號
宜蘭縣,羅東鎮中山路四段240號
宜蘭縣,羅東鎮中正路156號
宜蘭縣,羅東鎮公正路167-3號
宜蘭縣,羅東鎮中正南路63號
宜蘭縣,羅東鎮南門路20號
宜蘭縣,羅東鎮和平路74號
宜蘭縣,羅東鎮興東南路257號
宜蘭縣,羅東鎮維揚路30號
宜蘭縣,羅東鎮興東南路233號
宜蘭縣,羅東鎮中正北路17號
宜蘭縣,羅東鎮純精路二段229號
宜蘭縣,羅東鎮中正南路59-1號
宜蘭縣,羅東鎮維揚路96號
宜蘭縣,羅東鎮中山路四段11巷6號
宜蘭縣,羅東鎮中正路61號
宜蘭縣,羅東鎮興東南路232號2樓
宜蘭縣,蘇澳鎮志成路60號
宜蘭縣,蘇澳鎮蘇濱路一段301號
宜蘭縣,蘇澳鎮海邊路141號
宜蘭縣,頭城鎮吉祥路15號
宜蘭縣,頭城鎮吉祥路88巷27號
宜蘭縣,頭城鎮開蘭路50號
宜蘭縣,礁溪鄉礁溪路四段126號B1
宜蘭縣,礁溪鄉礁溪路四段129號
宜蘭縣,礁溪鄉中山路一段222號2樓
宜蘭縣,壯圍鄉中央路二段290號
宜蘭縣,員山鄉復興路2號
宜蘭縣,員山鄉員山路一段302號
宜蘭縣,冬山鄉中正路16號
宜蘭縣,冬山鄉義成路三段500號
宜蘭縣,冬山鄉冬山路五段212號
宜蘭縣,五結鄉五結路二段337號
宜蘭縣,五結鄉中正路一段168號
宜蘭縣,五結鄉五結中路二段23-1號
宜蘭縣,三星鄉三星路五段70號
宜蘭縣,三星鄉三星路五段49號
宜蘭縣,三星鄉三星路五段67號
宜蘭縣,大同鄉崙埤村朝陽40號
宜蘭縣,南澳鄉南澳村蘇花路二段375號
金門縣,金門縣金湖鎮復興路2號
金門縣,金門縣金城鎮民權路147號
金門縣,金門縣金沙鎮120號
金門縣,金門縣金寧鄉仁愛新村2之1號
金門縣,金門縣金湖鎮市港六路15號
金門縣,金門縣烈嶼鄉西口村西方6-5號
金門縣,金門縣金寧鄉仁愛新邨131號
金門縣,金門縣金城鎮富康一村1巷12號
金門縣,金門縣民生路9-7號
金門縣,金門縣金城鎮民權路141號
金門縣,金門縣金城鎮民生路7號6樓
金門縣,金門縣復興西路金湖鎮金門縣2號
金門縣,金門縣金城鎮民權路226巷1弄20號
金門縣,金門縣金城鎮民權路27號
桃園市,桃園市桃園區大有路428號1、3樓
桃園市,桃園市桃園區中山路613號
桃園市,桃園市桃園區中埔六街123號1樓
桃園市,桃園市中壢區中北路二段402號
桃園市,桃園市龜山區自強南路103號
桃園市,桃園市大園區中正西路19號
桃園市,桃園市桃園區力行路707號
桃園市,桃園市桃園區大有路428號1、3樓
桃園市,桃園市桃園區大業路一段318號
桃園市,桃園市桃園區大興西路二段69巷3號1樓
桃園市,桃園市桃園區大興西路二段76巷10號1樓
桃園市,桃園市桃園區中山路613號
桃園市,桃園市桃園區中山路807號
桃園市,桃園市桃園區中正路387號
桃園市,桃園市桃園區中正路566號
桃園市,桃園市桃園區中正路567號
桃園市,桃園市桃園區中埔六街123號1樓
桃園市,桃園市桃園區民光東路107號
桃園市,桃園市桃園區永安路273號
桃園市,桃園市桃園區永安路389號
桃園市,桃園市桃園區建新街123號
桃園市,桃園市桃園區桃鶯路209號1樓
桃園市,桃園市桃園區桃鶯路273號
桃園市,桃園市桃園區國鼎一街36號
桃園市,桃園市桃園區國際路二段10號
桃園市,桃園市桃園區國豐三街123號4樓
桃園市,桃園市桃園區莊敬路一段342之5號1樓
桃園市,桃園市桃園區復興路195號
桃園市,桃園市桃園區慈文路192號
桃園市,桃園市桃園區慈文路957及959號
桃園市,桃園市桃園區寶山街279號
桃園市,桃園市中壢區中山東路一段313號
桃園市,桃園市中壢區中山東路三段286號1樓288號1樓
桃園市,桃園市中壢區中山路21號
桃園市,桃園市中壢區中北路二段402號
桃園市,桃園市中壢區元化路75號
桃園市,桃園市中壢區忠孝路18號
桃園市,桃園市中壢區慈惠三街117號
桃園市,桃園市中壢區溪洲街296號
桃園市,桃園市中壢區榮民路10號
桃園市,桃園市中壢區環中東路41號
桃園市,桃園市平鎮區中豐路208號
桃園市,桃園市平鎮區中豐路南勢二段102號
桃園市,桃園市平鎮區民族路三段91號
桃園市,桃園市平鎮區和平路123號
桃園市,桃園市平鎮區延平路二段129號
桃園市,桃園市平鎮區延平路二段180號
桃園市,桃園市平鎮區振興路1號
桃園市,桃園市平鎮區廣泰路77號
桃園市,桃園市平鎮區龍南路64號
桃園市,桃園市八德區介壽路一段812號
桃園市,桃園市八德區介壽路一段833號
桃園市,桃園市八德區介壽路一段913號
桃園市,桃園市八德區介壽路二段361巷28號
桃園市,桃園市八德區永豐路576號
桃園市,桃園市八德區桃鶯路5號1-2樓
桃園市,桃園市八德區豐田二路56號
桃園市,桃園市楊梅區中興路74號
桃園市,桃園市楊梅區永美路335號
桃園市,桃園市楊梅區金德路10號1樓
桃園市,桃園市楊梅區校前路409號1樓
桃園市,桃園市楊梅區新成路201-1號
桃園市,桃園市楊梅區新成路51號
桃園市,桃園市蘆竹區中山路34號1樓
桃園市,桃園市蘆竹區中山路93號1樓
桃園市,桃園市蘆竹區中正路359號
桃園市,桃園市蘆竹區奉化路138號
桃園市,桃園市蘆竹區忠孝西路186號
桃園市,桃園市蘆竹區長安路2段238號
桃園市,桃園市龜山區中興路353號1樓
桃園市,桃園市龜山區中興路377號1、2樓
桃園市,桃園市龜山區公西里復興街5號
桃園市,桃園市龜山區文二一街30號
桃園市,桃園市龜山區自強東路190號
桃園市,桃園市龜山區自強南路103號
桃園市,桃園市龜山區萬壽路二段1095號
桃園市,桃園市龜山區萬壽路二段957號
桃園市,桃園市龍潭區中正路210號
桃園市,桃園市龍潭區中正路296號
桃園市,桃園市大溪區仁愛路1號
桃園市,桃園市大園區中正西路19號
桃園市,桃園市觀音區大觀路二段182號
桃園市,桃園市觀音區觀音里觀新路58號
桃園市,桃園市新屋區中山路239號
桃園市,桃園市新屋區新屋里中正路48號
桃園市,桃園市復興區中正路25號
桃園市,桃園市復興區羅浮村127號
新竹市,新竹市中華路二段678號
新竹市,新竹市林森路20號
新竹市,新竹市民族路40之2號
新竹市,新竹市國華街69號
新竹市,新竹市育德街188號1樓
新竹市,新竹市龍山東路208號1-2樓
新竹市,新竹市東區龍山東路206號
新竹市,新竹市振興路112號
新竹市,新竹市建中路59號1樓
新竹市,新竹市南門街14號1樓
新竹市,新竹市南大路387-1號1F
新竹市,新竹市光復路二段254號1樓
新竹市,新竹市光復路一段595號
新竹市,新竹市光復路一段360之5號
新竹市,新竹市民權路199號
新竹市,新竹市民族路60號
新竹市,新竹市民族路130號
新竹市,新竹市民族路125號
新竹市,新竹市中華路二段159號
新竹市,新竹市中央路269號1樓
新竹市,新竹市中央路195號
新竹市,新竹市中央路163號
新竹市,新竹市武陵路218巷58號
新竹市,新竹市武陵路189號1-2樓
新竹市,新竹市延平路一段165號
新竹市,新竹市西大路738號
新竹市,新竹市西大路619號
新竹市,新竹市北大路466號
新竹市,新竹市香山區元培街306號
台南市,臺南市新營區中興路10號
台南市,臺南市新營區隋唐街228號
台南市,台南市新營區民治路322號
台南市,臺南市新營區大宏里民治路9號1樓
台南市,臺南市新營區大同路6－6號
台南市,臺南市新營區大同路6號
台南市,臺南市新營區民治路60之2號
台南市,臺南市新營區民權里民權路82號
台南市,臺南市新營區延平里延平路99號
台南市,臺南市新營區忠政里中山路202號
台南市,臺南市新營區忠政里中正路205號
台南市,臺南市新營區復興路129之4號
台南市,臺南市新營區三民路106、106－12號
台南市,臺南市新營區三民路106、106–12號
台南市,臺南市新營區大宏里大同路45號
台南市,臺南市新營區忠政里中正路57號
台南市,臺南市新營區信義街73號
台南市,臺南市新營區大宏里三民路72號
台南市,臺南市鹽水區水正里中正路107號
台南市,臺南市鹽水區武廟路1號
台南市,臺南市白河區白河里富民路62號
台南市,臺南市白河區永安里國光路5號
台南市,臺南市柳營區光福里成功街210號
台南市,臺南市柳營區太康里201號
台南市,臺南市柳營區士林里54之5號
台南市,:臺南市柳營區東昇里中山西路一段95號1樓
台南市,臺南市後壁區墨林里菁寮200號
台南市,臺南市後壁區後壁里3號
台南市,臺南市東山區東山里236號1樓
台南市,臺南市麻豆區保安里興中路5號1樓
台南市,臺南市麻豆區晉江里民生路36之8號1樓
台南市,臺南市麻豆區新生南路90號
台南市,臺南市麻豆區埤頭里苓子林20號
台南市,臺南市麻豆區巷口里興國路11一1號
台南市,臺南市下營區下營里中正北路18號1樓
台南市,臺南市下營區營前里中正南路55號1樓
台南市,臺南市下營區營前里中山路二段137號
台南市,臺南市六甲區二甲里中山路101．103號
台南市,臺南市六甲區六甲里建國街74號
台南市,臺南市六甲區中正路178號
台南市,臺南市六甲區六甲里中正路531號
台南市,臺南市六甲區甲南里珊瑚路26號
台南市,臺南市六甲區復興街55號
台南市,臺南市六甲區二甲里26鄰中華路110號
台南市,臺南市官田區隆田里中山路一段128號
台南市,臺南市大內區大內里2號
台南市,台南市佳里區新生路272號
台南市,臺南市佳里區忠仁里中山路188號1樓
台南市,臺南市佳里區東寧里文化路205號
台南市,臺南市佳里區安西里佳北路1號2－4樓
台南市,臺南市佳里區鎮山里延平路72號2樓
台南市,臺南市佳里區佳興里佳里興606號
台南市,臺南市佳里區東寧里進學路159號
台南市,臺南市學甲區仁得里華宗路365號
台南市,臺南市學甲區仁得里建國路38號1樓
台南市,臺南市西港區慶安路95之8號
台南市,臺南市西港區西港里中山路350號
台南市,臺南市西港區慶安里中山路325號
台南市,臺南市西港區西港里中山路368號
台南市,臺南市七股區大埕里379號
台南市,臺南市將軍區忠興里185－6號
台南市,臺南市北門區北門里港北50號
台南市,臺南市新化區民權街15號
台南市,臺南市新化區太平里忠孝路126－1號1樓
台南市,臺南市新化區忠孝路285號
台南市,臺南市新化區武安里和平街171號
台南市,台南市新化區忠孝路120號
台南市,臺南市新化區中山路193號1樓
台南市,臺南市新化區清水里中山路489號1樓及491之1號
台南市,臺南市新化區健康路十三鄰143號
台南市,臺南市善化區文昌里中正路387號1樓
台南市,臺南市善化區大成路312－1號
台南市,臺南市善化區光文里中山路204號
台南市,臺南市善化區光文里中山路296號
台南市,臺南市善化區光文里中山路200號
台南市,臺南市新市區南科三路7號一樓
台南市,臺南市新市區新和里民權路25號
台南市,臺南市新市區大營里大營130號之10
台南市,臺南市新市區中正路331－1號
台南市,臺南市新市區新市里和平街31號
台南市,臺南市新市區新和里民生路46號
台南市,臺南市新市區新市里中興街12號
台南市,臺南市安定區保西里454號
台南市,臺南市安定區海寮里7－9號
台南市,臺南市安定區港口里235－04號
台南市,臺南市安定區安定里安定47－16號1樓
台南市,臺南市安定區安定里59－1號
台南市,臺南市山上區南洲里南洲130之3號1樓
台南市,臺南市山上區山上里35－2號
台南市,臺南市玉井區玉田里太子街39巷8號
台南市,臺南市玉井區玉田里中正路5號
台南市,臺南市楠西區楠西里中正路226號
台南市,臺南市南化區南化里226－1號
台南市,臺南市左鎮區中正里172之15號
台南市,臺南市仁德區後壁里中正路二段230號1樓
台南市,臺南市仁德區仁義里中山路271號1、2樓
台南市,臺南市仁德區中正路二段1092號
台南市,臺南市仁德區中正路1段179號1樓
台南市,臺南市仁德區太子里太子路142號
台南市,臺南市仁德區太子路352－1號1樓
台南市,臺南市仁德區後壁里中正路二段316號
台南市,臺南市仁德區中山路515號
台南市,臺南市仁德區中正路二段464號
台南市,臺南市仁德區仁德里中正路二段795號
台南市,臺南市仁德區仁德里中正路三段79號1樓
台南市,臺南市仁德區中山路864號
台南市,臺南市仁德區仁德里中山路606巷2號
台南市,臺南市歸仁區中山路二段30號
台南市,臺南市歸仁區後市里民權北路107號1樓
台南市,臺南市歸仁區中山路一段519號1樓
台南市,台南市歸仁區民權三街98號
台南市,臺南市歸仁區民族南街1號
台南市,臺南市歸仁區民族北街17巷2、6號
台南市,臺南市歸仁區民族北街17巷2、6號
台南市,臺南市歸仁區媽廟里中正北路3段146巷2號
台南市,臺南市歸仁區中山路一段330號
台南市,臺南市歸仁區民權北路75號1樓
台南市,臺南市歸仁區後市里中山路二段52號1─4樓
台南市,臺南市歸仁區歸仁里中山路一段540號
台南市,臺南市歸仁區中山路二段76號
台南市,臺南市歸仁區中正北路1段1號
台南市,臺南市關廟區花園里中正路435號1、2樓
台南市,臺南市關廟區中山路1段620巷7號1樓
台南市,臺南市關廟區香洋里中山路一段251號1樓
台南市,台南市關廟區中正路1023號
台南市,臺南市關廟區山西里中正路1000號
台南市,臺南市龍崎區崎頂里新市子158號
台南市,台南市永康區中山南路928號
台南市,臺南市永康區東橋里東橋七路198號
台南市,臺南市永康區中華二路383號
台南市,臺南市永康區永康里中山南路988號
台南市,臺南市永康區復國一路447號
台南市,臺南市永康區中華路580號
台南市,臺南市永康區東橋里東橋七路371號1樓
台南市,臺南市永康區復華里復國一路469號
台南市,臺南市永康區大灣里大灣路728號
台南市,臺南市永康區大橋里中華路842號1樓
台南市,臺南市永康區正強里正強路231號1、2樓
台南市,臺南市永康區永大路二段215號
台南市,臺南市永康區復國里復國一路192號1、2樓
台南市,臺南市永康區永康里中山路17號
台南市,臺南市永康區六合里中山南路12－2號1樓
台南市,臺南市永康區大灣路930號1樓
台南市,臺南市永康區小東路423巷2號1樓
台南市,臺南市永康區六合里中華路347號
台南市,臺南市永康區中正南路815號1樓
台南市,臺南市永康區鹽洲里中正南路859號
台南市,臺南市永康區中華路393號1樓
台南市,臺南市永康區西灣里永大路二段195號1、2樓
台南市,臺南市永康區復興路15號
台南市,臺南市永康區大灣路868號
台南市,臺南市永康區六合里中山南路126號
台南市,臺南市永康區民族路376號
台南市,臺南市永康區西橋里中山南路33號
台南市,臺南市永康區埔園里中山路118號1樓
台南市,臺南市永康區中興里中華二路191號2樓
台南市,臺南市永康區崑山里大灣路798巷12號1樓
台南市,臺南市永康區崑山里大灣路798巷12號1樓
台南市,臺南市永康區大橋一街57號
台南市,臺南市永康區大灣路176號
台南市,臺南市永康區中華路675之1號
台南市,臺南市永康區永康里中山北路30號
台南市,臺南市永康區永康里永大路2段1538號1樓
台南市,臺南市永康區埔圍里中山路55號1、2樓
台南市,臺南市永康區勝利里中華路13號1、2樓
台南市,台南市永康區中華路901號
台南市,臺南市永康區復興里復興路427號
台南市,臺南市永康區永康里文化路51號
台南市,台南市東區北門路一段10號
台南市,臺南市東區崇學路144號
台南市,臺南市東區府連路289號1、2樓
台南市,臺南市東區裕農路594號
台南市,臺南市東區龍山里長榮路1段182號1－2樓
台南市,臺南市東區崇德路561號1樓
台南市,臺南市東區長榮路二段306號
台南市,台南市東區林森路二段95號
台南市,臺南市東區東門路二段213號
台南市,臺南市東區崇善路616號1樓
台南市,臺南市東區大智里德東街93─1號1、2樓
台南市,臺南市東區中華東路二段185巷26，28號
台南市,臺南市東區仁和路67─5號1樓
台南市,臺南市東區東光路1段132號1樓
台南市,臺南市東區崇德里崇明路477號1樓
台南市,臺南市東區崇德里崇善路438號1樓
台南市,臺南市東區凱旋路42號
台南市,臺南市東區龍山里林森路1段363號1樓
台南市,臺南市東區中華東路3段46號
台南市,臺南市東區文聖里裕農1街158號1樓
台南市,臺南市東區生產路281號
台南市,臺南市東區東光路1段106號1樓
台南市,臺南市東區東門路一段257號
台南市,臺南市東區前鋒路41號
台南市,臺南市東區崇明路201號1樓
台南市,臺南市東區崇善路511號1樓
台南市,臺南市東區崇德里崇明路415號1、2樓
台南市,臺南市東區崇學路229號
台南市,臺南市東區裕信路421號
台南市,臺南市東區泉北里東門路1段57號
台南市,臺南市東區崇德路670號
台南市,臺南市東區龍山里林森路1段418號
台南市,臺南市南區日新里新興路467號1－2樓、469號1－2樓
台南市,台南市南區文南路76號
台南市,臺南市南區夏林路172號
台南市,臺南市南區金華路一段128號1樓
台南市,臺南市南區健康路二段191號
台南市,臺南市南區大同路二段356號
台南市,臺南市南區中華南路二段72號
台南市,臺南市南區文南里建南路119號
台南市,臺南市南區金華路二段281號1樓
台南市,臺南市南區金華路二段346號
台南市,臺南市南區金華路一段160號1樓
台南市,臺南市南區大同路二段102號
台南市,臺南市南區明亮里金華路一段246號1樓
台南市,臺南市南區明亮里金華路一段450號1樓
台南市,臺南市南區金華路一段377號
台南市,臺南市南區金華路二段171號
台南市,臺南市南區健康路二段237號
台南市,臺南市南區健康路二段35號
台南市,臺南市南區新昌里西門路一段611號
台南市,臺南市南區新興路507之1號1樓
台南市,臺南市南區南都里南和路6號
台南市,臺南市北區中華北路二段101號1、2、3樓
台南市,臺南市北區公園路315之1號
台南市,臺南市北區公園南路352號
台南市,臺南市北區西門路四段156號
台南市,臺南市北區賢北里和緯路五段210號1樓
台南市,臺南市北區北安路一段202號1樓
台南市,臺南市北區成功里海安路3段718號1樓
台南市,臺南市北區和順里臨安路二段252號1樓
台南市,臺南市北區文元里和緯路3段322號2樓
台南市,臺南市北區臨安路二段151號
台南市,臺南市北區大港里文賢路877號
台南市,臺南市北區公園路167號
台南市,臺南市北區正覺里公園路599之4號1樓
台南市,臺南市北區大豐里文賢路261、263號1樓
台南市,臺南市北區華興里開元路286號1、2、3、4樓
台南市,臺南市北區文賢路1068號
台南市,臺南市北區小東路365號1樓
台南市,臺南市北區元美里海安路3段761、761－1號1樓
台南市,臺南市北區公園路191號
台南市,臺南市北區北華里忠義路三段24號1樓
台南市,臺南市北區正覺里公園路703號1樓
台南市,臺南市北區成德里北安路一段259號1樓
台南市,臺南市北區國興里開元路426號2樓
台南市,臺南市北區開元路479號1樓
台南市,臺南市北區勝利路138號
